434.0,-34.0,211,257,"[0, 0, 1]"
434.0,-34.0,211,264,"[0, 1, 0]"
434.0,-34.0,211,271,"[0, 1, 0]"
434.0,-34.0,211,278,"[0, 1, 0]"
434.0,-34.0,211,285,"[0, 1, 0]"
434.0,-34.0,211,292,"[0, 1, 0]"
434.0,-34.0,211,299,"[0, 1, 0]"
434.0,-34.0,211,306,"[0, 1, 0]"
434.0,-34.0,211,313,"[0, 1, 0]"
434.0,-34.0,211,320,"[0, 1, 0]"
434.0,-34.0,211,327,"[0, 1, 0]"
434.0,-34.0,211,334,"[0, 1, 0]"
434.0,-34.0,211,341,"[0, 1, 0]"
434.0,-34.0,211,348,"[0, 1, 0]"
434.0,-34.0,211,355,"[0, 1, 0]"
434.0,-34.0,211,362,"[0, 1, 0]"
434.0,-34.0,211,369,"[0, 1, 0]"
434.0,-34.0,211,376,"[0, 1, 0]"
434.0,-34.0,211,383,"[0, 1, 0]"
434.0,-34.0,211,390,"[0, 1, 0]"
434.0,-34.0,211,397,"[0, 1, 0]"
434.0,-34.0,211,404,"[0, 1, 0]"
434.0,-34.0,211,411,"[0, 1, 0]"
434.0,-34.0,211,418,"[0, 1, 0]"
434.0,-34.0,211,425,"[0, 1, 0]"
434.0,-34.0,211,432,"[0, 1, 0]"
434.0,-34.0,211,439,"[0, 1, 0]"
434.0,-34.0,211,446,"[0, 1, 0]"
434.0,-34.0,211,453,"[0, 1, 0]"
434.0,-34.0,211,460,"[0, 1, 0]"
434.0,-34.0,211,467,"[0, 1, 0]"
434.0,-34.0,211,474,"[0, 1, 0]"
434.0,-34.0,211,481,"[0, 1, 0]"
434.0,-34.0,211,488,"[0, 1, 0]"
434.0,-34.0,211,495,"[0, 1, 0]"
434.0,-34.0,211,502,"[0, 1, 0]"
434.0,-34.0,211,509,"[0, 1, 0]"
434.0,-34.0,211,516,"[0, 1, 0]"
434.0,-34.0,211,523,"[0, 1, 0]"
434.0,-34.0,211,530,"[0, 1, 0]"
434.0,-34.0,211,537,"[0, 1, 0]"
434.0,-34.0,211,544,"[0, 1, 0]"
434.0,-34.0,211,551,"[0, 1, 0]"
434.0,-34.0,211,558,"[0, 1, 0]"
434.0,-34.0,211,565,"[0, 1, 0]"
434.0,-34.0,211,572,"[0, 1, 0]"
434.0,-34.0,211,579,"[0, 1, 0]"
434.0,-34.0,211,586,"[0, 1, 0]"
434.0,-34.0,211,593,"[0, 1, 0]"
434.0,-34.0,211,600,"[0, 1, 0]"
434.0,-34.0,211,607,"[0, 1, 0]"
434.0,-34.0,3,257,"[0, 1, 0]"
434.0,-34.0,3,264,"[0, 1, 0]"
434.0,-34.0,3,271,"[0, 1, 0]"
434.0,-34.0,3,278,"[0, 1, 0]"
434.0,-34.0,3,285,"[0, 1, 0]"
434.0,-34.0,3,292,"[0, 1, 0]"
434.0,-34.0,3,299,"[0, 1, 0]"
434.0,-34.0,3,306,"[0, 1, 0]"
434.0,-34.0,3,313,"[0, 1, 0]"
434.0,-34.0,3,320,"[0, 1, 0]"
434.0,-34.0,3,327,"[0, 1, 0]"
434.0,-34.0,3,334,"[0, 1, 0]"
430.0,-30.0,3,341,"[1, 0, 0]"
426.0,-26.0,3,348,"[1, 0, 0]"
422.0,-22.0,3,355,"[1, 0, 0]"
418.0,-18.0,3,362,"[1, 0, 0]"
414.0,-14.0,3,369,"[1, 0, 0]"
410.0,-10.0,3,376,"[1, 0, 0]"
406.0,-6.0,3,383,"[1, 0, 0]"
402.0,-2.0,3,390,"[1, 0, 0]"
398.0,2.0,3,397,"[1, 0, 0]"
398.0,2.0,3,404,"[0, 1, 0]"
398.0,2.0,3,411,"[0, 1, 0]"
398.0,2.0,3,418,"[0, 1, 0]"
398.0,2.0,3,425,"[0, 1, 0]"
398.0,2.0,3,432,"[0, 1, 0]"
398.0,2.0,3,439,"[0, 1, 0]"
398.0,2.0,3,446,"[0, 1, 0]"
398.0,2.0,3,453,"[0, 1, 0]"
398.0,2.0,3,460,"[0, 1, 0]"
398.0,2.0,3,467,"[0, 1, 0]"
398.0,2.0,3,474,"[0, 1, 0]"
398.0,2.0,3,481,"[0, 1, 0]"
398.0,2.0,3,488,"[0, 1, 0]"
398.0,2.0,3,495,"[0, 1, 0]"
398.0,2.0,3,502,"[0, 1, 0]"
398.0,2.0,3,509,"[0, 1, 0]"
398.0,2.0,3,516,"[0, 1, 0]"
398.0,2.0,3,523,"[0, 1, 0]"
398.0,2.0,3,530,"[0, 1, 0]"
398.0,2.0,3,537,"[0, 1, 0]"
398.0,2.0,3,544,"[0, 1, 0]"
398.0,2.0,3,551,"[0, 1, 0]"
398.0,2.0,3,558,"[0, 1, 0]"
398.0,2.0,3,565,"[0, 1, 0]"
398.0,2.0,3,572,"[0, 1, 0]"
398.0,2.0,3,579,"[0, 1, 0]"
398.0,2.0,3,586,"[0, 1, 0]"
398.0,2.0,3,593,"[0, 1, 0]"
398.0,2.0,3,600,"[0, 1, 0]"
398.0,2.0,3,607,"[0, 1, 0]"
386.0,14.0,167,257,"[0, 1, 0]"
386.0,14.0,167,264,"[0, 1, 0]"
386.0,14.0,167,271,"[0, 1, 0]"
386.0,14.0,167,278,"[0, 1, 0]"
386.0,14.0,167,285,"[0, 1, 0]"
386.0,14.0,167,292,"[0, 1, 0]"
386.0,14.0,167,299,"[0, 1, 0]"
386.0,14.0,167,306,"[0, 1, 0]"
386.0,14.0,167,313,"[0, 1, 0]"
386.0,14.0,167,320,"[0, 1, 0]"
386.0,14.0,167,327,"[0, 1, 0]"
386.0,14.0,167,334,"[0, 1, 0]"
386.0,14.0,167,341,"[0, 1, 0]"
386.0,14.0,167,348,"[0, 1, 0]"
386.0,14.0,167,355,"[0, 1, 0]"
386.0,14.0,167,362,"[0, 1, 0]"
386.0,14.0,167,369,"[0, 1, 0]"
386.0,14.0,167,376,"[0, 1, 0]"
386.0,14.0,167,383,"[0, 1, 0]"
386.0,14.0,167,390,"[0, 1, 0]"
386.0,14.0,167,397,"[0, 1, 0]"
386.0,14.0,167,404,"[0, 1, 0]"
386.0,14.0,167,411,"[0, 1, 0]"
386.0,14.0,167,418,"[0, 1, 0]"
386.0,14.0,167,425,"[0, 1, 0]"
386.0,14.0,167,432,"[0, 1, 0]"
386.0,14.0,167,439,"[0, 1, 0]"
