"[410.0, -10.0, 158, 600]","[1, 0, 0]"
"[342.0, 58.0, 90, 271]","[0, 0, 1]"
"[374.0, 26.0, 195, 516]","[0, 1, 0]"
"[194.0, 206.0, 385, 537]","[0, 1, 0]"
"[302.0, 98.0, 154, 334]","[0, 0, 1]"
"[374.0, 26.0, 660, 474]","[0, 1, 0]"
"[402.0, -2.0, 221, 572]","[0, 1, 0]"
"[410.0, -10.0, 661, 159]","[1, 0, 0]"
"[258.0, 142.0, 483, 418]","[0, 0, 1]"
"[338.0, 62.0, 523, 411]","[0, 1, 0]"
"[374.0, 26.0, 240, 194]","[0, 0, 1]"
"[522.0, -122.0, 358, 264]","[0, 0, 1]"
"[278.0, 122.0, 469, 600]","[0, 1, 0]"
"[330.0, 70.0, 375, 82]","[1, 0, 0]"
"[338.0, 62.0, 644, 236]","[1, 0, 0]"
"[430.0, -30.0, 345, 124]","[0, 0, 1]"
"[414.0, -14.0, 211, 565]","[0, 1, 0]"
"[434.0, -34.0, 279, 264]","[0, 0, 1]"
"[254.0, 146.0, 374, 285]","[1, 0, 0]"
"[390.0, 10.0, 615, 117]","[1, 0, 0]"
"[414.0, -14.0, 162, 355]","[0, 1, 0]"
"[446.0, -46.0, 153, 565]","[0, 1, 0]"
"[422.0, -22.0, 254, 397]","[0, 1, 0]"
"[286.0, 114.0, 629, 257]","[0, 1, 0]"
"[346.0, 54.0, 317, 19]","[0, 1, 0]"
"[446.0, -46.0, 286, 159]","[0, 0, 1]"
"[430.0, -30.0, 582, 187]","[1, 0, 0]"
"[338.0, 62.0, 182, 341]","[0, 0, 1]"
"[514.0, -114.0, 397, 173]","[0, 0, 1]"
"[334.0, 66.0, 221, 292]","[0, 1, 0]"
"[550.0, -150.0, 396, 285]","[0, 0, 1]"
"[442.0, -42.0, 289, 215]","[0, 0, 1]"
"[526.0, -126.0, 274, 467]","[0, 1, 0]"
"[442.0, -42.0, 140, 215]","[0, 0, 1]"
"[398.0, 2.0, 109, 362]","[1, 0, 0]"
"[410.0, -10.0, 268, 208]","[0, 0, 1]"
"[374.0, 26.0, 195, 467]","[0, 1, 0]"
"[410.0, -10.0, 46, 89]","[0, 1, 0]"
"[354.0, 46.0, 182, 201]","[0, 0, 1]"
"[450.0, -50.0, 373, 110]","[0, 0, 1]"
"[338.0, 62.0, 15, 285]","[0, 0, 1]"
"[458.0, -58.0, 112, 243]","[0, 1, 0]"
"[302.0, 98.0, 423, 327]","[1, 0, 0]"
"[514.0, -114.0, 357, 516]","[0, 1, 0]"
"[422.0, -22.0, 266, 586]","[0, 1, 0]"
"[282.0, 118.0, 466, 271]","[1, 0, 0]"
"[366.0, 34.0, 1, 264]","[0, 0, 1]"
"[346.0, 54.0, 584, 306]","[0, 1, 0]"
"[466.0, -66.0, 154, 306]","[1, 0, 0]"
"[482.0, -82.0, 273, 145]","[0, 0, 1]"
"[458.0, -58.0, 304, 264]","[0, 1, 0]"
"[462.0, -62.0, 530, 222]","[1, 0, 0]"
"[354.0, 46.0, 265, 215]","[0, 0, 1]"
"[366.0, 34.0, 633, 558]","[0, 1, 0]"
"[386.0, 14.0, 237, 257]","[0, 0, 1]"
"[350.0, 50.0, 178, 229]","[0, 0, 1]"
"[202.0, 198.0, 365, 278]","[1, 0, 0]"
"[570.0, -170.0, 423, 418]","[0, 1, 0]"
"[370.0, 30.0, 575, 173]","[1, 0, 0]"
"[430.0, -30.0, 317, 257]","[0, 0, 1]"
"[402.0, -2.0, 654, 250]","[1, 0, 0]"
"[358.0, 42.0, 36, 425]","[0, 0, 1]"
"[330.0, 70.0, 658, 390]","[0, 0, 1]"
"[482.0, -82.0, 332, 229]","[0, 0, 1]"
"[318.0, 82.0, 657, 271]","[1, 0, 0]"
"[354.0, 46.0, 599, 187]","[1, 0, 0]"
"[406.0, -6.0, 254, 299]","[0, 0, 1]"
"[354.0, 46.0, 269, 250]","[0, 0, 1]"
"[382.0, 18.0, 182, 537]","[0, 1, 0]"
"[574.0, -174.0, 453, 236]","[0, 1, 0]"
"[382.0, 18.0, 18, 383]","[0, 1, 0]"
"[438.0, -38.0, 141, 516]","[1, 0, 0]"
"[310.0, 90.0, 492, 236]","[1, 0, 0]"
"[446.0, -46.0, 153, 334]","[0, 1, 0]"
"[302.0, 98.0, 233, 82]","[0, 0, 1]"
"[310.0, 90.0, 477, 229]","[1, 0, 0]"
"[338.0, 62.0, 562, 502]","[1, 0, 0]"
"[390.0, 10.0, 661, 194]","[1, 0, 0]"
"[254.0, 146.0, 405, 306]","[0, 1, 0]"
"[398.0, 2.0, 98, 439]","[0, 1, 0]"
"[410.0, -10.0, 46, 320]","[0, 1, 0]"
"[294.0, 106.0, 213, 89]","[0, 0, 1]"
"[366.0, 34.0, 633, 565]","[0, 1, 0]"
"[270.0, 130.0, 438, 264]","[1, 0, 0]"
"[382.0, 18.0, 546, 243]","[1, 0, 0]"
"[334.0, 66.0, 516, 299]","[1, 0, 0]"
"[274.0, 126.0, 451, 285]","[0, 1, 0]"
"[214.0, 186.0, 376, 264]","[1, 0, 0]"
"[238.0, 162.0, 408, 208]","[1, 0, 0]"
"[426.0, -26.0, 319, 152]","[0, 0, 1]"
"[366.0, 34.0, 633, 593]","[0, 1, 0]"
"[374.0, 26.0, 443, 194]","[1, 0, 0]"
"[418.0, -18.0, 299, 292]","[0, 1, 0]"
"[330.0, 70.0, 615, 222]","[1, 0, 0]"
"[406.0, -6.0, 155, 159]","[0, 0, 1]"
"[374.0, 26.0, 656, 425]","[1, 0, 0]"
"[286.0, 114.0, 629, 320]","[0, 1, 0]"
"[378.0, 22.0, 144, 257]","[0, 0, 1]"
"[434.0, -34.0, 60, 327]","[1, 0, 0]"
"[514.0, -114.0, 357, 467]","[0, 1, 0]"
"[274.0, 126.0, 466, 586]","[0, 1, 0]"
"[438.0, -38.0, 319, 173]","[0, 0, 1]"
"[258.0, 142.0, 658, 264]","[0, 0, 1]"
"[258.0, 142.0, 393, 243]","[1, 0, 0]"
"[210.0, 190.0, 343, 404]","[0, 1, 0]"
"[398.0, 2.0, 254, 285]","[0, 0, 1]"
"[342.0, 58.0, 598, 586]","[0, 1, 0]"
"[354.0, 46.0, 630, 439]","[0, 1, 0]"
"[278.0, 122.0, 410, 271]","[1, 0, 0]"
"[314.0, 86.0, 540, 600]","[0, 0, 1]"
"[354.0, 46.0, 23, 327]","[0, 0, 1]"
"[330.0, 70.0, 73, 117]","[0, 1, 0]"
"[442.0, -42.0, 79, 432]","[1, 0, 0]"
"[434.0, -34.0, 79, 446]","[1, 0, 0]"
"[302.0, 98.0, 690, 348]","[0, 0, 1]"
"[442.0, -42.0, 172, 572]","[1, 0, 0]"
"[410.0, -10.0, 296, 341]","[0, 0, 1]"
"[342.0, 58.0, 152, 159]","[0, 0, 1]"
"[258.0, 142.0, 577, 362]","[0, 1, 0]"
"[402.0, -2.0, 221, 194]","[0, 1, 0]"
"[490.0, -90.0, 345, 229]","[0, 0, 1]"
"[450.0, -50.0, 661, 201]","[1, 0, 0]"
"[350.0, 50.0, 592, 600]","[0, 1, 0]"
"[210.0, 190.0, 343, 355]","[0, 1, 0]"
"[374.0, 26.0, 139, 467]","[0, 0, 1]"
"[402.0, -2.0, 543, 236]","[1, 0, 0]"
"[346.0, 54.0, 509, 187]","[0, 1, 0]"
"[418.0, -18.0, 210, 222]","[0, 0, 1]"
"[518.0, -118.0, 385, 257]","[0, 0, 1]"
"[442.0, -42.0, 286, 152]","[0, 0, 1]"
"[434.0, -34.0, 3, 264]","[0, 1, 0]"
"[394.0, 6.0, 416, 152]","[1, 0, 0]"
"[478.0, -78.0, 675, 131]","[1, 0, 0]"
"[198.0, 202.0, 221, 103]","[0, 0, 1]"
"[514.0, -114.0, 336, 418]","[0, 1, 0]"
"[378.0, 22.0, 152, 201]","[0, 0, 1]"
"[282.0, 118.0, 195, 75]","[0, 0, 1]"
"[294.0, 106.0, 224, 103]","[0, 0, 1]"
"[618.0, -218.0, 453, 425]","[0, 1, 0]"
"[386.0, 14.0, 57, 432]","[1, 0, 0]"
"[414.0, -14.0, 599, 110]","[1, 0, 0]"
"[398.0, 2.0, 266, 159]","[0, 0, 1]"
"[274.0, 126.0, 454, 194]","[1, 0, 0]"
"[382.0, 18.0, 18, 593]","[0, 1, 0]"
"[370.0, 30.0, 129, 159]","[0, 0, 1]"
"[322.0, 78.0, 405, 131]","[1, 0, 0]"
"[346.0, 54.0, 509, 201]","[0, 1, 0]"
"[454.0, -54.0, 316, 285]","[0, 0, 1]"
"[302.0, 98.0, 470, 152]","[1, 0, 0]"
"[386.0, 14.0, 167, 257]","[0, 1, 0]"
"[286.0, 114.0, 674, 250]","[0, 1, 0]"
"[330.0, 70.0, 73, 47]","[0, 1, 0]"
"[258.0, 142.0, 577, 341]","[0, 1, 0]"
"[366.0, 34.0, 248, 383]","[0, 0, 1]"
"[310.0, 90.0, 518, 348]","[1, 0, 0]"
"[566.0, -166.0, 39, 194]","[1, 0, 0]"
"[470.0, -70.0, 326, 285]","[0, 0, 1]"
"[270.0, 130.0, 447, 110]","[0, 1, 0]"
"[406.0, -6.0, 443, 103]","[1, 0, 0]"
"[570.0, -170.0, 423, 397]","[0, 1, 0]"
"[362.0, 38.0, 103, 194]","[0, 0, 1]"
"[354.0, 46.0, 298, 96]","[0, 0, 1]"
"[390.0, 10.0, 118, 474]","[0, 1, 0]"
"[286.0, 114.0, 443, 376]","[0, 1, 0]"
"[422.0, -22.0, 266, 390]","[0, 1, 0]"
"[202.0, 198.0, 353, 285]","[1, 0, 0]"
"[346.0, 54.0, 584, 271]","[0, 1, 0]"
"[342.0, 58.0, 598, 523]","[0, 1, 0]"
"[362.0, 38.0, 405, 61]","[1, 0, 0]"
"[258.0, 142.0, 380, 264]","[1, 0, 0]"
"[370.0, 30.0, 184, 201]","[0, 0, 1]"
"[210.0, 190.0, 354, 271]","[1, 0, 0]"
"[346.0, 54.0, 103, 166]","[0, 0, 1]"
"[362.0, 38.0, 681, 292]","[1, 0, 0]"
"[338.0, 62.0, 139, 82]","[0, 0, 1]"
"[466.0, -66.0, 333, 201]","[0, 0, 1]"
"[406.0, -6.0, 211, 138]","[0, 0, 1]"
"[478.0, -78.0, 321, 327]","[0, 0, 1]"
"[278.0, 122.0, 443, 222]","[1, 0, 0]"
"[258.0, 142.0, 475, 236]","[0, 1, 0]"
"[326.0, 74.0, 265, 166]","[0, 0, 1]"
"[314.0, 86.0, 182, 299]","[0, 0, 1]"
"[390.0, 10.0, 299, 208]","[0, 0, 1]"
"[274.0, 126.0, 466, 334]","[0, 1, 0]"
"[406.0, -6.0, 152, 383]","[1, 0, 0]"
"[362.0, 38.0, 175, 390]","[0, 0, 1]"
"[398.0, 2.0, 3, 523]","[0, 1, 0]"
"[402.0, -2.0, 602, 180]","[1, 0, 0]"
"[378.0, 22.0, 615, 509]","[1, 0, 0]"
"[302.0, 98.0, 128, 103]","[0, 0, 1]"
"[278.0, 122.0, 469, 376]","[0, 1, 0]"
"[386.0, 14.0, 167, 572]","[0, 1, 0]"
"[506.0, -106.0, 345, 292]","[0, 1, 0]"
"[418.0, -18.0, 630, 124]","[1, 0, 0]"
"[474.0, -74.0, 332, 341]","[0, 0, 1]"
"[506.0, -106.0, 345, 327]","[0, 1, 0]"
"[374.0, 26.0, 470, 208]","[1, 0, 0]"
"[386.0, 14.0, 638, 187]","[1, 0, 0]"
"[274.0, 126.0, 454, 586]","[0, 1, 0]"
"[370.0, 30.0, 590, 516]","[0, 1, 0]"
"[318.0, 82.0, 459, 285]","[1, 0, 0]"
"[350.0, 50.0, 592, 523]","[0, 1, 0]"
"[482.0, -82.0, 291, 264]","[0, 0, 1]"
"[286.0, 114.0, 629, 194]","[0, 1, 0]"
"[446.0, -46.0, 153, 390]","[0, 1, 0]"
"[138.0, 262.0, 310, 299]","[0, 1, 0]"
"[350.0, 50.0, 281, 110]","[0, 0, 1]"
"[398.0, 2.0, 3, 467]","[0, 1, 0]"
"[366.0, 34.0, 128, 215]","[0, 0, 1]"
"[502.0, -102.0, 291, 278]","[0, 0, 1]"
"[466.0, -66.0, 60, 47]","[0, 1, 0]"
"[346.0, 54.0, 19, 439]","[1, 0, 0]"
"[370.0, 30.0, 590, 481]","[0, 1, 0]"
"[430.0, -30.0, 248, 285]","[0, 0, 1]"
"[506.0, -106.0, 675, 82]","[1, 0, 0]"
"[398.0, 2.0, 3, 579]","[0, 1, 0]"
"[342.0, 58.0, 546, 355]","[1, 0, 0]"
"[334.0, 66.0, 492, 208]","[1, 0, 0]"
"[522.0, -122.0, 320, 530]","[0, 1, 0]"
"[322.0, 78.0, 505, 362]","[1, 0, 0]"
"[442.0, -42.0, 599, 75]","[1, 0, 0]"
"[214.0, 186.0, 360, 537]","[0, 1, 0]"
"[414.0, -14.0, 211, 201]","[0, 1, 0]"
"[418.0, -18.0, 240, 376]","[0, 1, 0]"
"[358.0, 42.0, 19, 180]","[0, 0, 1]"
"[322.0, 78.0, 448, 299]","[1, 0, 0]"
"[390.0, 10.0, 343, 110]","[0, 0, 1]"
"[418.0, -18.0, 43, 334]","[0, 1, 0]"
"[450.0, -50.0, 661, 89]","[1, 0, 0]"
"[298.0, 102.0, 506, 376]","[1, 0, 0]"
"[274.0, 126.0, 466, 432]","[0, 1, 0]"
"[414.0, -14.0, 291, 145]","[0, 0, 1]"
"[426.0, -26.0, 271, 180]","[0, 0, 1]"
"[414.0, -14.0, 162, 334]","[0, 1, 0]"
"[418.0, -18.0, 240, 306]","[0, 1, 0]"
"[326.0, 74.0, 433, 194]","[1, 0, 0]"
"[398.0, 2.0, 669, 110]","[1, 0, 0]"
"[578.0, -178.0, 39, 173]","[1, 0, 0]"
"[358.0, 42.0, 202, 103]","[0, 0, 1]"
"[338.0, 62.0, 560, 271]","[1, 0, 0]"
"[318.0, 82.0, 597, 313]","[0, 0, 1]"
"[258.0, 142.0, 475, 432]","[0, 1, 0]"
"[366.0, 34.0, 633, 292]","[0, 1, 0]"
"[514.0, -114.0, 357, 404]","[0, 1, 0]"
"[410.0, -10.0, 46, 341]","[0, 1, 0]"
"[342.0, 58.0, 19, 152]","[0, 0, 1]"
"[334.0, 66.0, 128, 159]","[0, 0, 1]"
"[362.0, 38.0, 10, 390]","[0, 0, 1]"
"[398.0, 2.0, 207, 257]","[0, 0, 1]"
"[334.0, 66.0, 93, 292]","[0, 0, 1]"
"[234.0, 166.0, 384, 586]","[0, 1, 0]"
"[398.0, 2.0, 574, 292]","[1, 0, 0]"
"[450.0, -50.0, 304, 453]","[0, 1, 0]"
"[470.0, -70.0, 299, 551]","[0, 1, 0]"
"[390.0, 10.0, 148, 292]","[0, 0, 1]"
"[402.0, -2.0, 221, 243]","[0, 1, 0]"
"[210.0, 190.0, 343, 376]","[0, 1, 0]"
"[350.0, 50.0, 114, 187]","[0, 0, 1]"
"[370.0, 30.0, 679, 383]","[1, 0, 0]"
"[230.0, 170.0, 364, 306]","[1, 0, 0]"
"[330.0, 70.0, 455, 313]","[1, 0, 0]"
"[374.0, 26.0, 32, 404]","[0, 1, 0]"
"[350.0, 50.0, 184, 166]","[0, 0, 1]"
"[278.0, 122.0, 469, 453]","[0, 1, 0]"
"[374.0, 26.0, 615, 145]","[1, 0, 0]"
"[274.0, 126.0, 549, 117]","[0, 1, 0]"
"[462.0, -62.0, 183, 334]","[1, 0, 0]"
"[374.0, 26.0, 139, 348]","[0, 0, 1]"
"[386.0, 14.0, 19, 446]","[1, 0, 0]"
"[378.0, 22.0, 36, 201]","[0, 0, 1]"
"[154.0, 246.0, 507, 586]","[0, 0, 1]"
"[390.0, 10.0, 8, 61]","[0, 1, 0]"
"[346.0, 54.0, 19, 495]","[0, 1, 0]"
"[458.0, -58.0, 273, 103]","[0, 0, 1]"
"[382.0, 18.0, 18, 495]","[0, 1, 0]"
"[342.0, 58.0, 317, 75]","[0, 0, 1]"
"[442.0, -42.0, 205, 446]","[0, 1, 0]"
"[298.0, 102.0, 92, 187]","[0, 0, 1]"
"[286.0, 114.0, 674, 194]","[0, 1, 0]"
"[418.0, -18.0, 582, 208]","[1, 0, 0]"
"[350.0, 50.0, 592, 376]","[0, 1, 0]"
"[298.0, 102.0, 360, 320]","[1, 0, 0]"
"[530.0, -130.0, 79, 278]","[1, 0, 0]"
"[258.0, 142.0, 691, 257]","[0, 0, 1]"
"[306.0, 94.0, 410, 369]","[1, 0, 0]"
"[218.0, 182.0, 360, 460]","[1, 0, 0]"
"[330.0, 70.0, 584, 187]","[0, 1, 0]"
"[418.0, -18.0, 155, 180]","[0, 0, 1]"
"[454.0, -54.0, 172, 551]","[1, 0, 0]"
"[346.0, 54.0, 534, 313]","[1, 0, 0]"
"[438.0, -38.0, 606, 152]","[1, 0, 0]"
"[362.0, 38.0, 5, 341]","[1, 0, 0]"
"[362.0, 38.0, 491, 138]","[1, 0, 0]"
"[290.0, 110.0, 233, 61]","[0, 0, 1]"
"[362.0, 38.0, 523, 257]","[0, 1, 0]"
"[226.0, 174.0, 368, 355]","[1, 0, 0]"
"[466.0, -66.0, 284, 292]","[0, 0, 1]"
"[382.0, 18.0, 676, 236]","[1, 0, 0]"
"[502.0, -102.0, 383, 257]","[0, 0, 1]"
"[286.0, 114.0, 416, 341]","[1, 0, 0]"
"[370.0, 30.0, 590, 138]","[0, 1, 0]"
"[342.0, 58.0, 598, 446]","[0, 1, 0]"
"[522.0, -122.0, 397, 530]","[0, 1, 0]"
"[430.0, -30.0, 70, 257]","[1, 0, 0]"
"[378.0, 22.0, 214, 145]","[0, 0, 1]"
"[318.0, 82.0, 30, 187]","[0, 0, 1]"
"[522.0, -122.0, 320, 201]","[0, 1, 0]"
"[286.0, 114.0, 451, 250]","[1, 0, 0]"
"[386.0, 14.0, 266, 138]","[0, 0, 1]"
"[470.0, -70.0, 327, 208]","[0, 0, 1]"
"[290.0, 110.0, 611, 474]","[0, 0, 1]"
"[362.0, 38.0, 644, 194]","[1, 0, 0]"
"[318.0, 82.0, 144, 509]","[0, 1, 0]"
"[406.0, -6.0, 543, 229]","[1, 0, 0]"
"[362.0, 38.0, 193, 250]","[0, 0, 1]"
"[458.0, -58.0, 112, 180]","[0, 1, 0]"
"[334.0, 66.0, 443, 103]","[1, 0, 0]"
"[350.0, 50.0, 107, 131]","[0, 1, 0]"
"[338.0, 62.0, 193, 208]","[0, 0, 1]"
"[362.0, 38.0, 575, 187]","[1, 0, 0]"
"[410.0, -10.0, 140, 103]","[0, 1, 0]"
"[234.0, 166.0, 384, 474]","[0, 1, 0]"
"[274.0, 126.0, 454, 376]","[0, 1, 0]"
"[446.0, -46.0, 250, 376]","[0, 1, 0]"
"[338.0, 62.0, 188, 306]","[0, 0, 1]"
"[374.0, 26.0, 32, 222]","[0, 1, 0]"
"[366.0, 34.0, 575, 201]","[1, 0, 0]"
"[266.0, 134.0, 658, 278]","[0, 0, 1]"
"[286.0, 114.0, 128, 75]","[0, 0, 1]"
"[402.0, -2.0, 221, 523]","[0, 1, 0]"
"[382.0, 18.0, 182, 607]","[0, 1, 0]"
"[298.0, 102.0, 99, 124]","[0, 0, 1]"
"[274.0, 126.0, 454, 411]","[0, 1, 0]"
"[510.0, -110.0, 325, 285]","[0, 0, 1]"
"[406.0, -6.0, 19, 411]","[1, 0, 0]"
"[414.0, -14.0, 228, 432]","[0, 1, 0]"
"[370.0, 30.0, 590, 313]","[0, 1, 0]"
"[570.0, -170.0, 423, 530]","[0, 1, 0]"
"[482.0, -82.0, 266, 607]","[1, 0, 0]"
"[278.0, 122.0, 362, 257]","[1, 0, 0]"
"[438.0, -38.0, 654, 187]","[1, 0, 0]"
"[422.0, -22.0, 459, 103]","[1, 0, 0]"
"[454.0, -54.0, 80, 243]","[1, 0, 0]"
"[458.0, -58.0, 370, 166]","[0, 0, 1]"
"[370.0, 30.0, 39, 537]","[1, 0, 0]"
"[414.0, -14.0, 211, 215]","[0, 1, 0]"
"[274.0, 126.0, 374, 250]","[1, 0, 0]"
"[406.0, -6.0, 261, 376]","[0, 0, 1]"
"[390.0, 10.0, 271, 117]","[0, 0, 1]"
"[430.0, -30.0, 291, 152]","[0, 0, 1]"
"[314.0, 86.0, 71, 404]","[0, 0, 1]"
"[322.0, 78.0, 567, 271]","[1, 0, 0]"
"[286.0, 114.0, 629, 579]","[0, 1, 0]"
"[366.0, 34.0, 633, 257]","[0, 1, 0]"
"[434.0, -34.0, 3, 299]","[0, 1, 0]"
"[298.0, 102.0, 265, 117]","[0, 0, 1]"
"[526.0, -126.0, 141, 264]","[1, 0, 0]"
"[298.0, 102.0, 650, 383]","[0, 0, 1]"
"[342.0, 58.0, 699, 236]","[1, 0, 0]"
"[326.0, 74.0, 492, 607]","[0, 1, 0]"
"[498.0, -98.0, 106, 334]","[1, 0, 0]"
"[514.0, -114.0, 679, 131]","[1, 0, 0]"
"[390.0, 10.0, 8, 579]","[0, 1, 0]"
"[266.0, 134.0, 178, 82]","[0, 0, 1]"
"[258.0, 142.0, 443, 355]","[1, 0, 0]"
"[198.0, 202.0, 408, 355]","[1, 0, 0]"
"[414.0, -14.0, 607, 397]","[1, 0, 0]"
"[274.0, 126.0, 466, 285]","[1, 0, 0]"
"[270.0, 130.0, 447, 530]","[0, 1, 0]"
"[262.0, 138.0, 433, 306]","[1, 0, 0]"
"[342.0, 58.0, 598, 341]","[0, 1, 0]"
"[354.0, 46.0, 630, 558]","[0, 1, 0]"
"[530.0, -130.0, 172, 418]","[1, 0, 0]"
"[338.0, 62.0, 36, 131]","[0, 0, 1]"
"[278.0, 122.0, 423, 369]","[1, 0, 0]"
"[334.0, 66.0, 178, 201]","[0, 0, 1]"
"[342.0, 58.0, 477, 89]","[1, 0, 0]"
"[586.0, -186.0, 240, 502]","[1, 0, 0]"
"[362.0, 38.0, 685, 173]","[1, 0, 0]"
"[302.0, 98.0, 443, 285]","[1, 0, 0]"
"[362.0, 38.0, 73, 376]","[0, 1, 0]"
"[386.0, 14.0, 31, 257]","[0, 0, 1]"
"[466.0, -66.0, 317, 453]","[0, 1, 0]"
"[330.0, 70.0, 655, 572]","[0, 1, 0]"
"[390.0, 10.0, 638, 180]","[1, 0, 0]"
"[270.0, 130.0, 406, 236]","[1, 0, 0]"
"[370.0, 30.0, 575, 194]","[1, 0, 0]"
"[318.0, 82.0, 19, 110]","[0, 0, 1]"
"[342.0, 58.0, 71, 453]","[0, 0, 1]"
"[374.0, 26.0, 161, 40]","[0, 1, 0]"
"[338.0, 62.0, 206, 110]","[0, 0, 1]"
"[374.0, 26.0, 660, 390]","[0, 1, 0]"
"[390.0, 10.0, 8, 173]","[0, 1, 0]"
"[406.0, -6.0, 265, 306]","[0, 0, 1]"
"[434.0, -34.0, 3, 306]","[0, 1, 0]"
"[378.0, 22.0, 228, 159]","[0, 0, 1]"
"[346.0, 54.0, 509, 306]","[0, 1, 0]"
"[310.0, 90.0, 444, 257]","[1, 0, 0]"
"[522.0, -122.0, 172, 432]","[1, 0, 0]"
"[338.0, 62.0, 460, 138]","[1, 0, 0]"
"[322.0, 78.0, 640, 467]","[1, 0, 0]"
"[410.0, -10.0, 46, 5]","[0, 1, 0]"
"[370.0, 30.0, 590, 257]","[0, 1, 0]"
"[330.0, 70.0, 584, 173]","[0, 1, 0]"
"[366.0, 34.0, 186, 152]","[0, 1, 0]"
"[486.0, -86.0, 372, 103]","[0, 0, 1]"
"[370.0, 30.0, 599, 159]","[1, 0, 0]"
"[262.0, 138.0, 692, 397]","[0, 0, 1]"
"[310.0, 90.0, 158, 313]","[0, 0, 1]"
"[386.0, 14.0, 167, 565]","[0, 1, 0]"
"[262.0, 138.0, 438, 278]","[1, 0, 0]"
"[386.0, 14.0, 356, 75]","[0, 0, 1]"
"[374.0, 26.0, 87, 355]","[0, 1, 0]"
"[366.0, 34.0, 491, 131]","[1, 0, 0]"
"[422.0, -22.0, 266, 208]","[0, 1, 0]"
"[406.0, -6.0, 610, 397]","[0, 1, 0]"
"[426.0, -26.0, 679, 285]","[1, 0, 0]"
"[386.0, 14.0, 249, 110]","[0, 0, 1]"
"[374.0, 26.0, 87, 180]","[0, 1, 0]"
"[414.0, -14.0, 40, 544]","[0, 1, 0]"
"[498.0, -98.0, 632, 82]","[1, 0, 0]"
"[274.0, 126.0, 451, 397]","[0, 1, 0]"
"[278.0, 122.0, 192, 355]","[0, 0, 1]"
"[382.0, 18.0, 599, 138]","[1, 0, 0]"
"[454.0, -54.0, 268, 299]","[0, 0, 1]"
"[210.0, 190.0, 385, 306]","[1, 0, 0]"
"[438.0, -38.0, 138, 572]","[1, 0, 0]"
"[350.0, 50.0, 107, 397]","[0, 1, 0]"
"[438.0, -38.0, 298, 159]","[0, 0, 1]"
"[370.0, 30.0, 173, 474]","[0, 1, 0]"
"[350.0, 50.0, 107, 138]","[0, 1, 0]"
"[86.0, 314.0, 222, 369]","[0, 1, 0]"
"[342.0, 58.0, 446, 292]","[1, 0, 0]"
"[386.0, 14.0, 167, 446]","[0, 1, 0]"
"[390.0, 10.0, 660, 152]","[1, 0, 0]"
"[226.0, 174.0, 360, 446]","[1, 0, 0]"
"[430.0, -30.0, 655, 152]","[1, 0, 0]"
"[382.0, 18.0, 492, 110]","[1, 0, 0]"
"[86.0, 314.0, 222, 516]","[0, 1, 0]"
"[346.0, 54.0, 134, 201]","[0, 0, 1]"
"[354.0, 46.0, 630, 348]","[0, 1, 0]"
"[362.0, 38.0, 416, 208]","[1, 0, 0]"
"[374.0, 26.0, 32, 194]","[0, 1, 0]"
"[394.0, 6.0, 644, 138]","[1, 0, 0]"
"[526.0, -126.0, 274, 271]","[0, 1, 0]"
"[374.0, 26.0, 195, 397]","[0, 1, 0]"
"[546.0, -146.0, 679, 75]","[1, 0, 0]"
"[274.0, 126.0, 436, 166]","[1, 0, 0]"
"[286.0, 114.0, 674, 292]","[0, 1, 0]"
"[418.0, -18.0, 254, 173]","[0, 0, 1]"
"[506.0, -106.0, 359, 278]","[0, 0, 1]"
"[390.0, 10.0, 304, 61]","[0, 1, 0]"
"[234.0, 166.0, 650, 271]","[0, 0, 1]"
"[282.0, 118.0, 477, 194]","[1, 0, 0]"
"[274.0, 126.0, 451, 418]","[0, 1, 0]"
"[414.0, -14.0, 304, 201]","[0, 0, 1]"
"[386.0, 14.0, 530, 89]","[1, 0, 0]"
"[378.0, 22.0, 247, 166]","[0, 0, 1]"
"[338.0, 62.0, 470, 89]","[1, 0, 0]"
"[402.0, -2.0, 124, 593]","[0, 1, 0]"
"[274.0, 126.0, 454, 537]","[0, 1, 0]"
"[618.0, -218.0, 453, 453]","[0, 1, 0]"
"[374.0, 26.0, 555, 278]","[1, 0, 0]"
"[370.0, 30.0, 60, 439]","[1, 0, 0]"
"[422.0, -22.0, 634, 285]","[1, 0, 0]"
"[394.0, 6.0, 574, 299]","[1, 0, 0]"
"[406.0, -6.0, 299, 236]","[0, 0, 1]"
"[466.0, -66.0, 60, 54]","[0, 1, 0]"
"[382.0, 18.0, 612, 75]","[1, 0, 0]"
"[342.0, 58.0, 410, 306]","[1, 0, 0]"
"[310.0, 90.0, 265, 138]","[0, 0, 1]"
"[406.0, -6.0, 173, 236]","[0, 0, 1]"
"[286.0, 114.0, 550, 467]","[0, 1, 0]"
"[318.0, 82.0, 445, 278]","[1, 0, 0]"
"[290.0, 110.0, 534, 264]","[1, 0, 0]"
"[414.0, -14.0, 516, 159]","[1, 0, 0]"
"[274.0, 126.0, 466, 551]","[0, 1, 0]"
"[486.0, -86.0, 661, 138]","[1, 0, 0]"
"[514.0, -114.0, 357, 460]","[0, 1, 0]"
"[570.0, -170.0, 489, 138]","[0, 0, 1]"
"[318.0, 82.0, 506, 341]","[1, 0, 0]"
"[350.0, 50.0, 466, 40]","[0, 1, 0]"
